setup,direction,bias,session,entry,sl,tp,rr,qty,entry_time,entry_tf,exit,exit_time,result,exit_note,_confirm_check_i15,_confirm_level,r_pnl,equity_r
2,long,bullish,london,13155.0,13139.5,13193.75,1.3064516129032258,16,2023-04-14 14:33:00,1m,13134.75,2023-04-14 15:30:00,loss,M15_INVALIDATED,128203.0,13144.5,-1.0348387096774194,809.3429651105189
2,long,bullish,ny,13188.0,13177.5,13214.25,2.5,23,2023-04-14 16:12:00,1m,13177.5,2023-04-14 16:15:00,loss,SL,,13176.75,-1.0514285714285714,808.2915365390903
2,long,bullish,london,13171.75,13161.75,13196.75,2.5,25,2023-04-17 14:37:00,1m,13161.75,2023-04-17 14:45:00,loss,SL,,13176.75,-1.054,807.2375365390903
1,short,bearish,london,13186.0,13196.0,13161.0,2.5,25,2023-04-18 08:38:00,1m,13196.0,2023-04-18 09:30:00,loss,SL,,13196.0,-1.054,806.1835365390904
1,short,bearish,ny,13077.25,13087.25,13052.25,2.5,25,2023-04-21 17:48:00,1m,13087.25,2023-04-21 19:00:00,loss,SL,,13091.5,-1.054,805.1295365390904
2,long,bullish,ny,13030.75,13020.75,13055.75,0.625,25,2023-04-27 15:37:00,1m,13024.5,2023-04-27 15:45:00,loss,M15_INVALIDATED,129043.0,13046.25,-1.054,804.0755365390904
2,long,bullish,ny,13051.75,13037.0,13088.625,2.5,16,2023-04-27 16:10:00,1m,13088.625,2023-04-27 16:15:00,win,TP,,13046.25,2.4633898305084747,806.5389263695989
2,long,bullish,london,13194.0,13184.0,13219.0,2.5,25,2023-04-28 14:22:00,1m,13184.0,2023-04-28 14:30:00,loss,SL,,13189.0,-1.054,805.484926369599
2,long,bullish,ny,13209.25,13198.5,13236.125,2.5,23,2023-04-28 17:01:00,1m,13198.5,2023-04-28 17:15:00,loss,SL,,13189.0,-1.0502325581395349,804.4346938114594
2,long,bullish,ny,13303.75,13288.25,13342.5,2.5,16,2023-05-01 15:40:00,1m,13288.25,2023-05-01 16:00:00,loss,SL,,13297.0,-1.0348387096774194,803.399855101782
2,long,bullish,ny,13302.5,13292.5,13327.5,2.5,25,2023-05-01 16:49:00,1m,13327.5,2023-05-01 17:00:00,win,TP,,13297.0,2.446,805.845855101782
2,long,bullish,ny,13141.0,13130.75,13166.625,2.1219512195121952,24,2023-05-02 17:18:00,1m,13162.75,2023-05-02 18:45:00,win,M15_INVALIDATED,129334.0,13169.0,2.069268292682927,807.915123394465
1,short,bearish,ny,13336.75,13354.5,13292.375,2.5,14,2023-05-10 16:46:00,1m,13354.5,2023-05-10 17:15:00,loss,SL,,13347.0,-1.0304225352112677,806.8847008592537
1,short,bearish,ny,13368.0,13378.0,13343.0,1.575,25,2023-05-10 18:01:00,1m,13352.25,2023-05-10 18:15:00,win,M15_INVALIDATED,129891.0,13347.0,1.521,808.4057008592537
1,short,bearish,ny,13323.0,13333.0,13298.0,2.5,25,2023-05-10 19:17:00,1m,13298.0,2023-05-10 19:30:00,win,TP,,13317.5,2.446,810.8517008592537
2,long,bullish,ny,13413.75,13403.75,13438.75,2.5,25,2023-05-11 17:23:00,1m,13438.75,2023-05-11 17:30:00,win,TP,,13418.75,2.446,813.2977008592537
1,short,bearish,ny,13516.25,13526.25,13491.25,2.5,25,2023-05-17 15:45:00,1m,13491.25,2023-05-17 16:00:00,win,TP,,13523.0,2.446,815.7437008592537
1,short,bearish,ny,13918.75,13933.75,13881.25,2.5,16,2023-05-22 16:04:00,1m,13881.25,2023-05-22 16:45:00,win,TP,,13929.0,2.464,818.2077008592538
1,short,bearish,ny,14556.75,14568.75,14526.75,1.0208333333333333,20,2023-06-06 19:55:00,1m,14569.0,2023-06-06 20:00:00,loss,EOD_CLOSE,131651.0,14546.75,-1.045,817.1627008592538
1,short,bearish,ny,14557.25,14567.25,14532.25,2.5,25,2023-06-07 16:34:00,1m,14532.25,2023-06-07 16:45:00,win,TP,,14546.75,2.446,819.6087008592539
1,short,bearish,london,14341.25,14351.25,14316.25,18.0,25,2023-06-08 12:06:00,1m,14521.25,2023-06-08 12:15:00,loss,M15_INVALIDATED,131806.0,14509.75,-1.054,818.5547008592539
2,long,bullish,asia,14665.75,14655.75,14690.75,2.5,25,2023-06-09 02:21:00,1m,14655.75,2023-06-09 02:30:00,loss,SL,,14568.5,-1.054,817.5007008592539
2,long,bullish,asia,14662.25,14652.25,14687.25,17.25,25,2023-06-09 03:09:00,1m,14489.75,2023-06-09 03:15:00,loss,M15_INVALIDATED,131863.0,14568.5,-1.054,816.446700859254
2,long,bullish,london,15041.5,15031.5,15066.5,2.5,25,2023-06-13 14:31:00,1m,15066.5,2023-06-13 14:45:00,win,TP,,14995.0,2.446,818.892700859254
2,long,bullish,ny,15020.5,15008.5,15050.5,2.5,20,2023-06-13 16:36:00,1m,15050.5,2023-06-13 16:45:00,win,TP,,14995.0,2.455,821.347700859254
2,long,bullish,ny,15354.75,15344.75,15379.75,2.5,25,2023-06-16 17:34:00,1m,15344.75,2023-06-16 17:45:00,loss,SL,,15336.0,-1.054,820.293700859254
1,short,bearish,london,15238.5,15248.5,15213.5,2.5,25,2023-06-19 13:52:00,1m,15248.5,2023-06-19 14:00:00,loss,SL,,15243.5,-1.054,819.2397008592541
1,short,bearish,london,15228.75,15238.75,15203.75,0.7,25,2023-06-20 09:01:00,1m,15221.75,2023-06-20 09:15:00,win,M15_INVALIDATED,132524.0,15216.0,0.6459999999999999,819.885700859254
1,short,bearish,ny,15290.0,15300.0,15265.0,2.5,25,2023-06-20 15:52:00,1m,15265.0,2023-06-20 16:00:00,win,TP,,15305.75,2.446,822.331700859254
1,short,bearish,ny,15212.75,15228.75,15172.75,2.5,15,2023-06-20 16:16:00,1m,15172.75,2023-06-20 16:30:00,win,TP,,15207.25,2.46625,824.797950859254
1,short,bearish,ny,15145.25,15155.25,15120.25,2.5,25,2023-06-20 17:00:00,1m,15155.25,2023-06-20 17:15:00,loss,SL,,15152.0,-1.054,823.743950859254
1,short,bearish,ny,15144.5,15159.0,15108.25,2.5,17,2023-06-22 18:02:00,1m,15108.25,2023-06-22 19:00:00,win,TP,,15149.75,2.4627586206896552,826.2067094799437
1,short,bearish,london,15050.25,15062.25,15020.25,2.5,20,2023-06-26 15:27:00,1m,15062.25,2023-06-26 15:30:00,loss,SL,,15058.0,-1.045,825.1617094799437
1,short,bearish,ny,15119.0,15129.0,15094.0,2.5,25,2023-06-26 16:32:00,1m,15094.0,2023-06-26 16:45:00,win,TP,,15114.0,2.446,827.6077094799438
1,short,bearish,ny,15174.0,15184.0,15149.0,2.5,25,2023-06-28 18:28:00,1m,15149.0,2023-06-28 18:30:00,win,TP,,15152.5,2.446,830.0537094799438
1,short,bearish,ny,15358.75,15369.5,15331.875,2.5,23,2023-07-05 17:37:00,1m,15369.5,2023-07-05 17:45:00,loss,SL,,15368.5,-1.0502325581395349,829.0034769218042
1,short,bearish,ny,15371.5,15381.5,15346.5,2.5,25,2023-07-05 18:34:00,1m,15346.5,2023-07-05 18:45:00,win,TP,,15361.0,2.446,831.4494769218043
1,short,bearish,ny,15378.25,15388.25,15353.25,0.75,25,2023-07-05 19:11:00,1m,15370.75,2023-07-05 19:15:00,win,M15_INVALIDATED,133557.0,15369.25,0.696,832.1454769218043
1,short,bearish,london,15282.75,15301.0,15237.125,2.5,13,2023-07-07 14:39:00,1m,15237.125,2023-07-07 14:45:00,win,TP,,15307.0,2.4704109589041097,834.6158878807084
1,short,bearish,ny,15265.0,15275.0,15240.0,2.5,25,2023-07-07 16:16:00,1m,15240.0,2023-07-07 16:30:00,win,TP,,15243.25,2.446,837.0618878807085
2,long,bullish,london,15206.0,15196.0,15231.0,2.5,25,2023-07-11 13:04:00,1m,15231.0,2023-07-11 14:00:00,win,TP,,15211.75,2.446,839.5078878807085
2,long,bullish,ny,15173.25,15163.25,15198.25,2.5,25,2023-07-11 16:31:00,1m,15198.25,2023-07-11 16:45:00,win,TP,,15179.5,2.446,841.9538878807085
2,long,bullish,ny,15202.25,15192.25,15227.25,0.425,25,2023-07-11 17:04:00,1m,15198.0,2023-07-11 17:15:00,loss,M15_INVALIDATED,133921.0,15211.75,-1.054,840.8998878807085
1,short,bearish,ny,15739.5,15753.5,15704.5,2.5,17,2023-07-17 15:46:00,1m,15753.5,2023-07-17 16:00:00,loss,SL,,15728.5,-1.0385714285714285,839.8613164521371
1,short,bearish,ny,15861.0,15871.0,15836.0,2.5,25,2023-07-20 16:01:00,1m,15836.0,2023-07-20 16:15:00,win,TP,,15843.75,2.446,842.3073164521371
1,short,bearish,london,15576.25,15586.25,15551.25,2.5,25,2023-07-24 14:10:00,1m,15586.25,2023-07-24 15:30:00,loss,SL,,15569.5,-1.054,841.2533164521371
1,short,bearish,london,15676.5,15686.5,15651.5,2.5,25,2023-08-02 09:04:00,1m,15686.5,2023-08-02 09:15:00,loss,SL,,15671.5,-1.054,840.1993164521372
2,long,bullish,ny,15452.5,15442.25,15478.125,2.5,24,2023-08-04 16:14:00,1m,15478.125,2023-08-04 16:30:00,win,TP,,15414.0,2.4473170731707317,842.646633525308
2,long,bullish,ny,15583.0,15573.0,15608.0,2.5,25,2023-08-04 18:38:00,1m,15608.0,2023-08-04 18:45:00,win,TP,,15590.25,2.446,845.092633525308
2,long,bullish,ny,15403.75,15393.75,15428.75,2.5,25,2023-08-07 16:16:00,1m,15428.75,2023-08-07 16:30:00,win,TP,,15414.0,2.446,847.538633525308
2,long,bullish,ny,15393.25,15383.25,15418.25,2.5,25,2023-08-07 17:56:00,1m,15418.25,2023-08-07 18:00:00,win,TP,,15404.0,2.446,849.984633525308
2,long,bullish,ny,15402.5,15392.5,15427.5,2.5,25,2023-08-07 18:49:00,1m,15427.5,2023-08-07 19:00:00,win,TP,,15410.75,2.446,852.430633525308
2,long,bullish,ny,15223.75,15213.0,15250.625,1.3488372093023255,23,2023-08-09 17:05:00,1m,15209.25,2023-08-09 18:45:00,loss,M15_INVALIDATED,135881.0,15218.0,-1.0502325581395349,851.3804009671685
1,short,bearish,ny,15294.75,15307.25,15263.5,1.02,20,2023-08-10 17:04:00,1m,15307.5,2023-08-10 17:15:00,loss,M15_INVALIDATED,135968.0,15306.5,-1.0432,850.3372009671685
2,long,bullish,ny,15073.5,15057.5,15113.5,2.5,15,2023-08-16 15:38:00,1m,15113.5,2023-08-16 15:45:00,win,TP,,15082.25,2.46625,852.8034509671685
2,long,bullish,ny,15098.5,15088.5,15123.5,2.5,25,2023-08-16 16:52:00,1m,15123.5,2023-08-16 17:00:00,win,TP,,15107.5,2.446,855.2494509671685
2,long,bullish,ny,15112.75,15102.75,15137.75,1.975,25,2023-08-16 17:25:00,1m,15093.0,2023-08-16 17:30:00,loss,M15_INVALIDATED,136341.0,15107.5,-1.054,854.1954509671685
2,long,bullish,ny,14968.75,14958.75,14993.75,2.5,25,2023-08-22 18:32:00,1m,14993.75,2023-08-22 18:45:00,win,TP,,14943.0,2.446,856.6414509671686
1,short,bearish,london,15019.25,15029.25,14994.25,2.5,25,2023-08-23 13:02:00,1m,14994.25,2023-08-23 13:15:00,win,TP,,15013.75,2.446,859.0874509671686
2,long,bullish,ny,14966.25,14956.25,14991.25,2.5,25,2023-08-24 18:05:00,1m,14991.25,2023-08-24 18:45:00,win,TP,,14957.25,2.446,861.5334509671686
1,short,bearish,london,14866.75,14876.75,14841.75,2.5,25,2023-08-25 11:34:00,1m,14876.75,2023-08-25 12:00:00,loss,SL,,14875.5,-1.054,860.4794509671686
1,short,bearish,ny,14881.5,14891.5,14856.5,0.325,25,2023-08-25 18:52:00,1m,14878.25,2023-08-25 19:00:00,win,M15_INVALIDATED,137000.0,14875.5,0.271,860.7504509671686
2,long,bullish,london,15533.75,15521.5,15564.375,2.5,20,2023-08-31 14:33:00,1m,15521.5,2023-08-31 14:45:00,loss,SL,,15501.25,-1.0440816326530613,859.7063693345156
1,short,bearish,ny,15553.25,15563.25,15528.25,2.5,25,2023-09-01 15:46:00,1m,15528.25,2023-09-01 16:00:00,win,1m_TP_first,,15559.5,2.446,862.1523693345156
1,short,bearish,ny,15536.75,15546.75,15511.75,2.5,25,2023-09-01 16:47:00,1m,15511.75,2023-09-01 17:00:00,win,TP,,15522.75,2.446,864.5983693345156
1,short,bearish,ny,15517.5,15527.5,15492.5,2.5,25,2023-09-01 17:28:00,1m,15492.5,2023-09-01 17:30:00,win,TP,,15522.75,2.446,867.0443693345156
1,short,bearish,ny,15502.75,15517.75,15465.25,2.5,16,2023-09-05 16:28:00,1m,15517.75,2023-09-05 16:45:00,loss,SL,,15513.5,-1.036,866.0083693345157
1,short,bearish,asia,15389.25,15399.25,15364.25,2.5,25,2023-09-07 02:11:00,1m,15399.25,2023-09-07 02:15:00,loss,SL,,15513.5,-1.054,864.9543693345157
1,short,bearish,asia,15391.5,15401.5,15366.5,2.5,25,2023-09-07 02:33:00,1m,15401.5,2023-09-07 02:45:00,loss,SL,,15513.5,-1.054,863.9003693345157
2,long,bullish,london,15459.0,15449.0,15484.0,19.825,25,2023-09-08 13:10:00,1m,15260.75,2023-09-08 13:15:00,loss,M15_INVALIDATED,137895.0,15438.75,-1.054,862.8463693345158
1,short,bearish,london,15504.5,15519.0,15468.25,2.5,17,2023-09-13 09:38:00,1m,15519.0,2023-09-13 09:45:00,loss,SL,,15514.75,-1.0372413793103448,861.8091279552054
2,long,bullish,ny,15567.0,15554.25,15598.875,2.5,19,2023-09-14 16:24:00,1m,15598.875,2023-09-14 16:45:00,win,TP,,15537.25,2.4576470588235293,864.266775014029
2,long,bullish,ny,15379.0,15369.0,15404.0,2.5,25,2023-09-18 15:49:00,1m,15404.0,2023-09-18 16:00:00,win,TP,,15406.0,2.446,866.712775014029
2,long,bullish,ny,15380.75,15370.75,15405.75,2.5,25,2023-09-18 16:55:00,1m,15405.75,2023-09-18 17:00:00,win,TP,,15391.75,2.446,869.1587750140291
2,long,bullish,ny,15324.25,15314.25,15349.25,0.5,25,2023-09-19 19:19:00,1m,15319.25,2023-09-19 19:30:00,loss,M15_INVALIDATED,138577.0,15330.5,-1.054,868.1047750140291
2,long,bullish,ny,15346.25,15336.25,15371.25,2.2,25,2023-09-19 19:46:00,1m,15368.25,2023-09-19 20:00:00,win,EOD_CLOSE,138579.0,15356.75,2.1460000000000004,870.250775014029
2,long,bullish,london,14836.25,14826.25,14861.25,2.5,25,2023-09-26 09:41:00,1m,14861.25,2023-09-26 10:00:00,win,TP,,14842.5,2.446,872.6967750140291
2,long,bullish,london,14861.5,14851.5,14886.5,2.5,25,2023-09-26 12:58:00,1m,14851.5,2023-09-26 13:00:00,loss,SL,,14867.5,-1.054,871.6427750140291
1,short,bearish,ny,14771.75,14786.0,14736.125,2.5,17,2023-09-27 15:51:00,1m,14736.125,2023-09-27 16:00:00,win,TP,,14796.0,2.462105263157895,874.104880277187
1,short,bearish,ny,14899.0,14909.0,14874.0,2.5,25,2023-09-28 19:25:00,1m,14874.0,2023-09-28 19:30:00,win,TP,,14893.0,2.446,876.550880277187
2,long,bullish,ny,14934.0,14924.0,14959.0,2.5,25,2023-09-29 18:19:00,1m,14924.0,2023-09-29 18:45:00,loss,SL,,14920.25,-1.054,875.4968802771871
1,short,bearish,london,14905.5,14915.5,14880.5,2.5,25,2023-10-02 12:22:00,1m,14880.5,2023-10-02 13:45:00,win,TP,,14893.0,2.446,877.9428802771871
1,short,bearish,london,14999.5,15009.5,14974.5,2.5,25,2023-10-03 12:37:00,1m,14974.5,2023-10-03 12:45:00,win,TP,,14994.25,2.446,880.3888802771871
1,short,bearish,ny,14738.75,14755.25,14697.5,0.12121212121212122,15,2023-10-05 16:40:00,1m,14736.75,2023-10-05 16:45:00,win,M15_INVALIDATED,139682.0,14732.75,0.08848484848484849,880.477365125672
1,short,bearish,ny,14739.0,14749.0,14714.0,0.475,25,2023-10-05 17:04:00,1m,14743.75,2023-10-05 17:15:00,loss,M15_INVALIDATED,139684.0,14732.75,-1.054,879.423365125672
1,short,bearish,london,14901.25,14911.25,14876.25,2.5,25,2023-10-06 13:25:00,1m,14876.25,2023-10-06 13:30:00,win,TP,,14907.0,2.446,881.8693651256721
1,short,bearish,ny,14726.25,14745.75,14677.5,0.9102564102564102,12,2023-10-06 15:41:00,1m,14744.0,2023-10-06 15:45:00,loss,M15_INVALIDATED,139771.0,14732.75,-1.0276923076923077,880.8416728179798
2,long,bullish,london,15200.5,15189.75,15227.375,2.5,23,2023-10-10 14:32:00,1m,15189.75,2023-10-10 14:45:00,loss,SL,,15187.0,-1.0502325581395349,879.7914402598402
2,long,bullish,ny,15291.25,15280.5,15318.125,2.5,23,2023-10-11 18:58:00,1m,15280.5,2023-10-11 19:15:00,loss,SL,,15284.25,-1.0502325581395349,878.7412077017007
1,short,bearish,ny,15442.0,15452.0,15417.0,2.5,25,2023-10-12 18:04:00,1m,15452.0,2023-10-12 18:15:00,loss,SL,,15447.5,-1.054,877.6872077017007
1,short,bearish,ny,15429.0,15439.0,15404.0,2.5,25,2023-10-12 19:02:00,1m,15404.0,2023-10-12 19:15:00,win,TP,,15416.75,2.446,880.1332077017007
1,short,bearish,london,15252.75,15262.75,15227.75,2.5,25,2023-10-13 11:52:00,1m,15227.75,2023-10-13 12:00:00,win,TP,,15237.75,2.446,882.5792077017007
2,long,bullish,asia,15222.5,15212.5,15247.5,2.5,25,2023-10-18 07:52:00,1m,15212.5,2023-10-18 08:00:00,loss,SL,,15217.25,-1.054,881.5252077017008
2,long,bullish,london,15194.25,15184.25,15219.25,2.5,25,2023-10-18 10:25:00,1m,15184.25,2023-10-18 11:15:00,loss,SL,,15185.5,-1.054,880.4712077017008
1,short,bearish,london,15046.5,15056.5,15021.5,2.5,25,2023-10-19 13:07:00,1m,15056.5,2023-10-19 14:30:00,loss,SL,,15057.75,-1.054,879.4172077017008
1,short,bearish,ny,15076.0,15086.0,15051.0,2.5,25,2023-10-19 15:37:00,1m,15051.0,2023-10-19 15:45:00,win,TP,,15057.75,2.446,881.8632077017008
1,short,bearish,ny,15042.25,15056.5,15006.625,2.5,17,2023-10-19 18:57:00,1m,15056.5,2023-10-19 19:00:00,loss,SL,,15057.75,-1.0378947368421052,880.8253129648588
1,short,bearish,ny,15064.75,15074.75,15039.75,2.5,25,2023-10-19 19:28:00,1m,15074.75,2023-10-19 19:30:00,loss,1m_SL_first,,15057.75,-1.054,879.7713129648588
2,long,bullish,london,14746.0,14735.0,14773.5,2.5,22,2023-10-25 10:08:00,1m,14735.0,2023-10-25 12:00:00,loss,SL,,14740.5,-1.049090909090909,878.7222220557679
2,long,bullish,ny,14331.25,14319.0,14361.875,2.5,20,2023-10-30 17:49:00,1m,14361.875,2023-10-30 18:15:00,win,TP,,14325.75,2.4559183673469387,881.1781404231149
1,short,bearish,asia,14350.0,14360.0,14325.0,2.5,25,2023-10-31 04:07:00,1m,14360.0,2023-10-31 04:30:00,loss,SL,,14343.5,-1.054,880.1241404231149
1,short,bearish,asia,14333.25,14346.75,14299.5,0.8703703703703703,18,2023-10-31 04:49:00,1m,14345.0,2023-10-31 05:00:00,loss,M15_INVALIDATED,141315.0,14343.5,-1.04,879.084140423115
2,long,bullish,ny,15349.25,15339.25,15374.25,2.5,25,2023-11-08 17:30:00,1m,15339.25,2023-11-08 18:00:00,loss,SL,,15336.25,-1.054,878.030140423115
2,long,bullish,ny,15330.75,15320.75,15355.75,2.5,25,2023-11-08 19:04:00,1m,15355.75,2023-11-08 19:15:00,win,TP,,15336.25,2.446,880.476140423115
2,long,bullish,ny,15927.0,15917.0,15952.0,2.5,25,2023-11-15 16:02:00,1m,15952.0,2023-11-15 16:30:00,win,TP,,15912.5,2.446,882.922140423115
2,long,bullish,ny,15926.0,15912.75,15959.125,1.8867924528301887,18,2023-11-15 17:47:00,1m,15901.0,2023-11-15 19:45:00,loss,M15_INVALIDATED,142397.0,15912.5,-1.040754716981132,881.8813857061339
1,short,bearish,ny,15878.75,15888.75,15853.75,2.5,25,2023-11-16 16:16:00,1m,15888.75,2023-11-16 16:30:00,loss,1m_SL_first,,15873.5,-1.054,880.8273857061339
1,short,bearish,ny,15868.5,15878.5,15843.5,2.5,25,2023-11-16 19:10:00,1m,15843.5,2023-11-16 19:45:00,win,TP,,15873.5,2.446,883.2733857061339
1,short,bearish,ny,16011.5,16026.75,15973.375,2.5,16,2023-11-27 17:07:00,1m,16026.75,2023-11-27 17:15:00,loss,SL,,16025.0,-1.0354098360655737,882.2379758700683
1,short,bearish,asia,15989.75,15999.75,15964.75,2.5,25,2023-11-28 08:13:00,1m,15964.75,2023-11-28 08:30:00,win,TP,,15984.25,2.446,884.6839758700684
1,short,bearish,london,15978.5,15990.75,15947.875,2.5,20,2023-11-28 15:03:00,1m,15990.75,2023-11-28 15:30:00,loss,SL,,15984.25,-1.0440816326530613,883.6398942374153
1,short,bearish,ny,16003.25,16023.0,15953.875,0.20253164556962025,12,2023-11-28 19:04:00,1m,15999.25,2023-11-28 20:00:00,win,EOD_CLOSE,,16010.75,0.17518987341772152,883.815084110833
1,short,bearish,london,15983.5,15993.5,15958.5,2.5,25,2023-12-01 10:59:00,1m,15958.5,2023-12-01 12:30:00,win,TP,,15991.25,2.446,886.261084110833
2,long,bullish,ny,15938.75,15928.75,15963.75,2.5,25,2023-12-01 17:10:00,1m,15963.75,2023-12-01 17:15:00,win,TP,,15945.75,2.446,888.7070841108331
2,long,bullish,ny,15977.75,15967.75,16002.75,2.5,25,2023-12-01 17:50:00,1m,16002.75,2023-12-01 18:00:00,win,TP,,15970.25,2.446,891.1530841108331
2,long,bullish,asia,15819.0,15809.0,15844.0,2.5,25,2023-12-07 02:08:00,1m,15844.0,2023-12-07 02:15:00,win,TP,,15945.75,2.446,893.5990841108331
2,long,bullish,asia,15816.5,15806.5,15841.5,0.15,25,2023-12-07 02:48:00,1m,15815.0,2023-12-07 03:00:00,loss,M15_INVALIDATED,143786.0,15945.75,-1.054,892.5450841108332
2,long,bullish,asia,15811.25,15801.25,15836.25,2.5,25,2023-12-07 03:24:00,1m,15836.25,2023-12-07 03:30:00,win,TP,,15945.75,2.446,894.9910841108332
2,long,bullish,asia,15809.75,15799.75,15834.75,0.15,25,2023-12-07 03:55:00,1m,15808.25,2023-12-07 04:00:00,loss,M15_INVALIDATED,143791.0,15945.75,-1.054,893.9370841108332
1,short,bearish,asia,15813.75,15823.75,15788.75,2.5,25,2023-12-07 06:07:00,1m,15823.75,2023-12-07 06:15:00,loss,SL,,15885.75,-1.054,892.8830841108332
1,short,bearish,asia,15804.75,15814.75,15779.75,2.5,25,2023-12-07 07:21:00,1m,15814.75,2023-12-07 07:30:00,loss,SL,,15885.75,-1.054,891.8290841108333
1,short,bearish,asia,15803.0,15813.0,15778.0,2.5,25,2023-12-07 07:47:00,1m,15813.0,2023-12-07 08:00:00,loss,SL,,15885.75,-1.054,890.7750841108333
1,short,bearish,asia,15809.75,15819.75,15784.75,2.5,25,2023-12-07 08:33:00,1m,15819.75,2023-12-07 08:45:00,loss,SL,,15885.75,-1.054,889.7210841108333
1,short,bearish,london,15817.25,15827.25,15792.25,2.5,25,2023-12-07 09:09:00,1m,15827.25,2023-12-07 09:15:00,loss,SL,,15885.75,-1.054,888.6670841108333
2,long,bullish,asia,16203.75,16193.75,16228.75,20.45,25,2023-12-08 08:42:00,1m,15999.25,2023-12-08 08:45:00,loss,M15_INVALIDATED,143903.0,16006.5,-1.054,887.6130841108334
2,long,bullish,ny,16455.25,16445.25,16480.25,0.35,25,2023-12-12 15:28:00,1m,16458.75,2023-12-12 16:00:00,win,M15_INVALIDATED,144121.0,16462.75,0.296,887.9090841108334
1,short,bearish,ny,16898.5,16914.5,16858.5,2.5,15,2023-12-21 16:28:00,1m,16914.5,2023-12-21 17:30:00,loss,SL,,16887.25,-1.03375,886.8753341108334
1,short,bearish,london,17108.75,17118.75,17083.75,2.5,25,2023-12-27 16:07:00,1m,17083.75,2023-12-27 16:15:00,win,TP,,17100.75,2.446,889.3213341108334
2,long,bullish,ny,16525.25,16515.25,16550.25,2.5,25,2024-01-04 17:01:00,1m,16550.25,2024-01-04 17:15:00,win,TP,,16539.5,2.446,891.7673341108334
1,short,bearish,ny,16557.5,16569.5,16527.5,2.5,20,2024-01-05 17:19:00,1m,16527.5,2024-01-05 17:30:00,win,TP,,16563.25,2.455,894.2223341108335
1,short,bearish,ny,16476.0,16493.75,16431.625,0.16901408450704225,14,2024-01-05 18:10:00,1m,16473.0,2024-01-05 18:15:00,win,M15_INVALIDATED,145620.0,16469.0,0.13859154929577464,894.3609256601293
1,short,bearish,ny,16966.75,16976.75,16941.75,2.5,25,2024-01-12 16:18:00,1m,16976.75,2024-01-12 16:30:00,loss,1m_SL_first,,16977.75,-1.054,893.3069256601293
1,short,bearish,london,16898.0,16908.0,16873.0,2.5,25,2024-01-16 14:13:00,1m,16908.0,2024-01-16 14:30:00,loss,SL,,16906.25,-1.054,892.2529256601293
1,short,bearish,ny,16911.75,16923.0,16883.625,2.5,22,2024-01-16 15:40:00,1m,16883.625,2024-01-16 15:45:00,win,TP,,16906.25,2.452,894.7049256601293
1,short,bearish,ny,17014.25,17024.25,16989.25,2.5,25,2024-01-16 17:01:00,1m,16989.25,2024-01-16 17:15:00,win,TP,,16977.75,2.446,897.1509256601294
1,short,bearish,london,17513.0,17523.0,17488.0,1.525,25,2024-01-23 14:47:00,1m,17497.75,2024-01-23 15:00:00,win,M15_INVALIDATED,146716.0,17487.25,1.4709999999999999,898.6219256601294
1,short,bearish,ny,17488.25,17498.25,17463.25,2.5,25,2024-01-23 15:31:00,1m,17463.25,2024-01-23 15:45:00,win,TP,,17471.25,2.446,901.0679256601294
1,short,bearish,ny,17461.5,17471.5,17436.5,2.5,25,2024-01-23 16:04:00,1m,17471.5,2024-01-23 16:15:00,loss,1m_SL_first,,17471.25,-1.054,900.0139256601294
2,long,bullish,london,17651.0,17641.0,17676.0,2.5,25,2024-01-25 14:31:00,1m,17676.0,2024-01-25 14:45:00,win,TP,,17637.5,2.446,902.4599256601294
2,long,bullish,ny,17524.75,17514.0,17551.625,2.5,23,2024-02-02 15:37:00,1m,17551.625,2024-02-02 15:45:00,win,TP,,17519.75,2.449767441860465,904.9096931019899
2,long,bullish,ny,17593.0,17583.0,17618.0,2.5,25,2024-02-02 16:08:00,1m,17583.0,2024-02-02 16:15:00,loss,1m_SL_first,,17579.0,-1.054,903.8556931019899
2,long,bullish,ny,17560.5,17550.5,17585.5,2.5,25,2024-02-02 16:35:00,1m,17585.5,2024-02-02 16:45:00,win,TP,,17579.0,2.446,906.3016931019899
2,long,bullish,ny,17671.0,17659.0,17701.0,2.5,20,2024-02-02 17:31:00,1m,17701.0,2024-02-02 17:45:00,win,TP,,17665.5,2.455,908.75669310199
